approved,sponsor,nickname,gender,country,state,city,adsource,seeking,dob
1,0,2 tuf,2,1,42,Greer,20,2,1971-05-10
1,0,anthony156,2,1,42,Columbia,6,3,1954-08-08
1,0,buski,2,1,42,Charleston,12,2,1982-06-22
1,0,CantgoWrongwithMe,2,1,42,Columbia,2,2,1971-01-10
1,0,choppy261,2,1,42,Blacksburg,4,3,1982-02-19
1,0,crawlers34,2,1,42,goose creek,12,3,1979-08-10
1,0,damian9,2,1,42,Piedmont,6,2,1969-01-01
1,0,danielvn82,2,1,42,Greenville,2,2,1982-11-27
1,1394,Eclipse745,2,1,42,Taylors,22,2,1984-10-06
1,0,francois20001,2,1,42,Greer,2,3,1970-07-05
1,1311,FUN2472008,1,1,42,Greenville,2,1,1980-01-01
1,0,harleydaddy45,2,1,42,Lake City,13,2,1963-06-06
1,0,jonny58,2,1,42,Charleston,12,2,1981-10-11
1,0,jsshort,1,1,42,Columbia,2,4,1986-11-18
1,0,kssableone,1,1,42,Hilton Head Island,12,1,1969-01-05
1,0,lonelysc,1,1,42,Aynor,10,4,1973-11-15
1,0,oralfixation2,2,1,42,Clemson,27,2,1975-02-28
1,0,richiespice,2,1,42,Rock Hill,12,2,1971-04-13
1,0,robert198,2,1,42,Columbia,12,2,1979-04-01
1,0,SILVERDODGE,2,1,42,Piedmont,6,2,1969-03-22
1,0,timrekm,2,1,42,Hanahan,12,2,1978-02-18
1,1716,trip27,2,1,42,Ninety Six,6,2,1969-10-15
1,1394,westraw,2,1,42,Columbia,15,2,1969-08-18
1,1484,yellow6,2,1,42,Hanahan,4,3,1982-08-25
1,0,aaaa20,1,1,43,Sioux Falls,23,1,1985-01-01
1,1311,capricorn99,2,1,43,Sioux Falls,27,2,1970-01-01
1,1716,ezzayguy,2,1,43,Rapid City,15,2,1965-02-02
1,1761,JOHNY312008,2,1,43,Huron,12,2,1970-05-07
1,0,notaserialkiller,2,1,43,Vermillion,26,2,1961-07-30
1,0,timm79,2,1,43,Winner,6,2,1979-03-16
1,1311,2008wsr,2,1,44,Memphis,4,3,1968-09-03
1,0,38andboard,1,1,44,Dandridge,2,4,1970-01-17
1,0,38andboard08,1,1,44,Dandridge,2,1,1970-01-17
1,0,andrew82tn,2,1,44,Johnson City,6,3,1965-08-18
1,0,andrew90nyg,2,1,44,Johnson City,6,3,1965-08-18
1,0,Batista08,2,1,44,Nashville,4,2,1984-02-21
1,0,boardwoman38,1,1,44,Dandridge,2,1,1970-01-17
1,0,catherine23,1,1,44,Nashville,12,1,1983-07-22
1,0,dante780,2,1,44,Mc Ewen,3,3,1978-07-23
1,0,dsearle38,1,1,44,Arlington,13,1,1969-12-17
1,0,enfrk,2,1,44,Nashville,6,3,1967-06-24
1,1311,FordMan64,2,1,44,Memphis,25,2,1969-07-13
1,0,getngo504,2,1,44,Maryville,2,2,1961-09-16
1,0,gman969,2,1,44,Brighton,6,2,1960-07-26
1,0,HARVEST2,2,1,44,Lyles,12,2,1957-08-08
1,0,HARVEST22008,2,1,44,Lyles,12,2,1957-08-08
1,0,hotman20,2,1,44,Arlington,10,3,1987-06-15
1,0,I Mac,2,1,44,Nashville,12,2,1957-11-11
1,0,jacodi,2,1,44,Livingston,4,2,1979-10-25
1,0,keets1315,2,1,44,Germantown,12,2,1980-06-01
1,0,liquidator1,2,1,44,Maryville,12,2,1965-06-15
1,0,livn-a-ltl,2,1,44,Holladay,13,2,1972-01-23
1,0,Matt_Grady01,2,1,44,Waynesboro,3,2,1981-11-11
1,1761,MentalMagician,2,1,44,nashville,3,3,1977-05-05
1,0,mmilos82,2,1,44,Mansfield,4,2,1982-03-11
1,0,Mojito2008,1,1,44,antioch,20,1,1970-01-31
1,0,phernandez2769,2,1,44,Nashville,6,3,1969-05-27
1,1716,resident2008,2,1,44,Crossville,12,3,1984-02-23
1,0,roaming4,2,1,44,Memphis,12,3,1985-05-12
1,1685,roottones,2,1,44,Brentwood,2,2,1969-04-10
1,0,tlfeathlive,2,1,44,Johnson City,6,2,1972-06-05
1,0,tomcat90,2,1,44,Seymour,6,2,1962-11-11
1,0,waynespeakin,2,1,44,Nashville,13,2,1958-01-01
1,0,whome1699,2,1,44,Spring Hill,3,2,1969-10-02
1,0,yeahyouknow,2,1,44,Hermitage,6,3,1984-09-05
1,0,tango2439,2,1,45,Hamilton,3,2,1939-03-24
1,0,OralGiver2,2,1,45,Fort Worth,15,3,1977-05-02
1,1685,18gearsajammin,2,1,45,Amarillo,6,3,1962-06-06
1,0,1sgarmyretired,2,1,45,Crandall,4,2,1961-08-28
1,0,927pm,2,1,45,Dallas,3,3,1978-06-17
1,0,aafesboy31,2,1,45,Oglesby,6,2,1977-06-01
1,1685,acid_house,2,1,45,Carrollton,22,3,1983-12-16
1,0,Alex77802,2,1,45,Bryan,6,3,1963-01-01
1,0,allyfinch29,1,1,45,Bedford,2,1,1983-06-19
1,0,AMcCombs2010,2,1,45,Austin,4,2,1977-07-07
1,1685,andrewc503,2,1,45,Kyle,6,2,1976-09-29
1,0,annaloral,2,1,45,Austin,12,2,1969-11-08
1,0,arlingtonr1,2,1,45,Arlington,6,2,1962-01-20
1,0,as-dj,2,1,45,Austin,23,2,1979-07-30
1,1685,ballstiedoff,2,1,45,Amarillo,25,3,1971-08-09
1,0,bassackwards1,2,1,45,Grapevine,25,3,1952-12-22
1,0,bc565,2,1,45,Houston,4,2,1960-09-19
1,0,bdogg11,2,1,45,Grapevine,23,3,1984-01-25
1,0,BigCOK12,2,1,45,Garland,15,2,1988-07-10
1,0,BIGGEST2008,2,1,45,Arlington,6,3,1982-10-12
1,1616,bigo7,2,1,45,Rockwall,22,2,1948-02-02
1,0,blueeyed44,2,1,45,Gladewater,6,2,1970-11-24
1,0,bobnoname2,2,1,45,Lewisville,6,2,1973-08-08
1,1761,bouttime08,2,1,45,Irving,15,2,1979-02-05
1,0,bowenturbo,2,1,45,Dallas,2,2,1972-08-31
1,0,bp12hit66,2,1,45,Southlake,12,2,1968-01-01
1,0,bpearl2000,2,1,45,Dallas,23,2,1981-08-08
1,0,bradlylain,2,1,45,Arlington,4,2,1976-12-27
1,0,browser14,2,1,45,Argyle,10,2,1977-02-10
1,0,bruce44404,2,1,45,Midland,6,2,1950-07-10
1,0,bryand12,2,1,45,Amarillo,12,2,1972-02-10
1,0,btac7,1,1,45,San Antonio,27,1,1980-06-01
1,1761,bubba171,2,1,45,Plano,12,2,1969-03-17
1,1716,bubbasam2008,2,1,45,San Antonio,4,2,1961-01-21
1,0,Bunny44,1,1,45,duncanville,12,4,1964-06-20
1,0,buttercup04,1,1,45,Fort Worth,6,4,1986-10-23
1,0,buzzy10,2,1,45,Spring,12,2,1975-07-16
1,1484,cajun4500,2,1,45,Katy,2,3,1962-01-02
1,0,candyb2169,1,1,45,Grapevine,2,4,1969-02-02
1,145,carsonsmith03,2,1,45,Argyle,17,2,1976-12-05
1,0,celicast1,2,1,45,Gainesville,6,2,1982-10-11
1,1685,champy364,2,1,45,Sheppard AFB,6,2,1984-08-12
1,1311,charlie669,2,1,45,El Paso,12,2,1973-01-01
1,0,CINDY40DD,1,1,45,Kaufman,12,1,1972-01-23
1,0,clan2008,2,1,45,Plano,22,2,1975-08-09
1,1311,Concrete4,2,1,45,Fort Worth,23,3,1982-04-13
1,1311,condor8888,2,1,45,Tyler,6,2,1955-10-10
1,0,cool0001,2,1,45,Dallas,6,2,1975-08-10
1,1685,coolguy40,2,1,45,Littlefield,22,2,1983-01-01
1,100,cumcouple69,1,1,45,Quinlan,25,6,1980-10-31
1,0,curioustotalk,2,1,45,Dallas,23,2,1968-07-10
1,0,curtis22,2,1,45,Kerrville,3,3,1987-01-28
1,0,cute70guy,2,1,45,allen,2,2,1965-01-01
1,0,dandy25,2,1,45,Lubbock,2,2,1977-04-18
1,0,dav1217,2,1,45,Amarillo,12,3,1961-07-09
1,1716,DaveFWTX,2,1,45,Kennedale,6,2,1953-08-31
1,0,David_Kayne,2,1,45,Houston,2,3,1975-06-06
1,0,Deefedia,2,1,45,Houston,17,2,1983-08-12
1,0,DerFleischProfi,2,1,45,San Antonio,2,2,1953-11-03
1,0,df201723,2,1,45,Rockwall,6,2,1967-10-01
1,0,Dick1119,2,1,45,Houston,6,3,1961-07-27
1,0,Dignan2008,2,1,45,Houston,2,2,1975-03-01
1,0,discreet1110,2,1,45,Round Rock,3,2,1958-10-11
1,0,discret7423,1,1,45,El Paso,4,4,1974-09-10
1,0,discret742308,1,1,45,El Paso,10,4,1974-09-10
1,1394,DPB016,2,1,45,Austin,6,2,1970-07-29
1,0,eastindianguy,2,1,45,Mansfield,3,3,1980-04-16
1,1716,firedawg3,2,1,45,San Antonio,13,2,1980-06-11
1,0,firefox011,2,1,45,Flower Mound,23,3,1964-10-27
1,0,Fisher23,2,1,45,Houston,2,2,1975-03-01
1,1716,gardrail,2,1,45,Killeen,12,2,1970-05-06
1,0,Gargamel2,2,1,45,Round Rock,15,2,1979-02-05
1,0,girl9356,1,1,45,Houston,12,4,1969-06-16
1,0,Gunslinger222,2,1,45,Keller,12,3,1986-03-06
1,0,hardtimes7878,2,1,45,Mount Pleasant,23,2,1973-04-04
1,0,hhl07,2,1,45,Kerrville,26,2,1974-09-26
1,0,hotstuff722,1,1,45,Grand Prairie,25,4,1971-04-04
1,1616,houranger,2,1,45,Lewisville,6,2,1971-06-21
1,0,houston.wife,1,1,45,Houston,3,1,1970-02-08
1,0,i77itgkjb,1,1,45,San Antonio,12,1,1985-06-06
1,0,iang08,2,1,45,Plano,23,3,1984-06-26
1,0,iceberg142,2,1,45,Fort Worth,12,2,1975-03-03
1,0,iceman121251,2,1,45,Crowley,3,2,1951-12-12
1,0,ingo2008,2,1,45,Spring,6,2,1961-09-27
1,1311,iwillpokeu,2,1,45,College Station,3,2,1981-08-09
1,0,j007bond,2,1,45,Weatherford,6,3,1970-01-01
1,0,james292008,2,1,45,Fort Worth,12,2,1979-07-04
1,1716,jmobyd31,2,1,45,atlanta,26,2,1976-02-12
1,0,joses79,2,1,45,Channelview,4,3,1979-08-18
1,0,jpre1964,2,1,45,Fort Worth,6,2,1964-02-11
1,1716,jrsrockhard7,2,1,45,San Marcos,2,2,1954-11-05
1,0,JSHL,2,1,45,Dallas,24,3,1981-07-20
1,1311,JSM9274,1,1,45,Dallas,12,6,1974-09-02
1,0,jude1111,2,1,45,Plano,4,2,1969-05-17
1,0,jy1022,2,1,45,Dallas,4,2,1984-06-10
1,0,karkitten,1,1,45,San Antonio,1,1,1965-03-07
1,0,Kellyshusband,2,1,45,Lancaster,24,2,1971-12-28
1,0,krV2008,2,1,45,Irving,23,2,1977-01-01
1,0,kt0522,2,1,45,Tomball,2,3,1973-07-18
1,1311,kyle61,1,1,45,Burnet,26,1,1973-11-07
1,0,lampost19,2,1,45,Austin,15,2,1986-04-26
1,0,Last.Man,2,1,45,Flower Mound,26,3,1966-05-23
1,0,lemmbone,2,1,45,Dallas,26,2,1972-04-04
1,739,lo29,2,1,45,Houston,15,2,1965-09-05
1,0,lonelylass78,1,1,45,Plano,2,1,1978-07-07
1,0,longblackstrongb,2,1,45,Katy,22,2,1978-07-18
1,0,longhorn1969,2,1,45,Austin,2,2,1969-03-28
1,0,lookin4sumontheside,2,1,45,Naval Air Station/ Jrb,24,2,1985-11-13
1,0,looking4sixtynine,2,1,45,Texarkana,6,2,1968-01-14
1,0,lubriderm46,2,1,45,Houston,6,2,1952-05-20
1,0,lucky181,2,1,45,Odessa,15,2,1960-12-25
1,0,luzbelleaa,1,1,45,Dallas,27,1,1976-11-09
1,0,MarriedJV,2,1,45,APO,15,2,1986-04-04
1,0,mas2002,2,1,45,Victoria,10,2,1979-06-08
1,0,meximan2008,2,1,45,Dallas,4,2,1973-04-17
1,0,Michelle577,1,1,45,Humble,4,1,1974-07-08
1,0,missyd11,1,1,45,Irving,2,6,1982-08-24
1,1716,momoney2008,2,1,45,Beaumont,12,3,1990-09-06
1,0,moron57,2,1,45,Round Rock,12,2,1972-01-01
1,0,MrDingDing,2,1,45,Lewisville,15,3,1976-04-01
1,0,mrspesina,1,1,45,Hutchins,3,1,1977-03-16
1,0,mrwhitey,2,1,45,Bastrop,12,2,1967-03-03
1,101,ms67,2,1,45,Bertram,12,2,1967-08-03
1,1685,muneco2008,2,1,45,Dale,25,2,1978-05-06
1,0,must08,2,1,45,Austin,10,2,1970-10-16
1,0,nappaho58,2,1,45,Melissa,23,2,1990-03-08
1,291,needsomenow1966,2,1,45,Springtown,23,2,1966-01-11
1,1685,nsansansa,2,1,45,Amarillo,27,2,1983-02-02
1,0,orignal512,2,1,45,Addison,3,2,1972-02-21
1,1311,osuclub,2,1,45,Keller,23,2,1984-03-07
1,0,pg1027,2,1,45,Richardson,22,2,1982-10-27
1,0,Pianoguy2008,2,1,45,Plano,2,2,1953-01-01
1,101,playmates21981,2,1,45,Quinlan,1,2,1974-08-30
1,1716,pleshrme,2,1,45,Highlands,4,2,1970-11-08
1,0,ponyman68,2,1,45,mission,13,2,1968-06-22
1,0,professionalman1,2,1,45,Midland,2,2,1980-12-11
1,0,Prowler17,2,1,45,Houston,15,2,1980-01-15
1,0,qcart17,2,1,45,Arlington,12,2,1981-10-24
1,0,RamB2008,2,1,45,Harker Heights,3,2,1964-12-03
1,1311,Ranchhand1963,2,1,45,Dallas,23,3,1963-02-14
1,1685,rck6204,2,1,45,Amarillo,21,3,1960-01-20
1,1716,readytotryintx,2,1,45,Carrollton,3,2,1972-09-01
1,0,RealMan972,2,1,45,Valley Ranch,25,2,1982-08-11
0,0,revathi.0989,1,1,45,Sandia,20,4,1981-08-22
1,0,ricardo30,2,1,45,Irving,6,2,1953-05-04
1,291,rider1619,2,1,45,Corpus Christi,6,2,1969-01-09
0,0,rishika789,1,1,45,Star,3,4,1984-08-19
1,0,Rit83,2,1,45,Pearland,12,2,1983-02-15
1,100,ru4692nt,2,1,45,victoria,6,2,1975-01-03
1,0,Ruben5,2,1,45,Grand Prairie,12,2,1983-10-10
1,0,salhdz31,2,1,45,Porter,15,2,1974-08-27
1,0,seanelliot,2,1,45,Lubbock,3,3,1975-04-03
1,0,shadowprince24,2,1,45,Abilene,6,2,1978-09-21
1,1311,SilkyDrops,1,1,45,San Antonio,10,1,1980-09-19
1,0,Skywatcher5445,2,1,45,McKinney,6,2,1954-05-29
1,0,snowdoll_333,1,1,45,Austin,6,4,1980-06-08
1,0,SOTXHG2,2,1,45,Corpus Christi,2,2,1960-01-01
1,0,specialsmile,1,1,45,Southlake,12,1,1964-08-01
1,0,SpikerG,2,1,45,Plano,4,2,1972-03-28
1,0,supertex05,2,1,45,Plano,27,3,1987-05-15
1,0,surfdemon,2,1,45,Galveston,6,2,1980-01-01
1,0,tasoma1,2,1,45,Irving,12,2,1970-02-02
1,0,tealm0nsta,2,1,45,Katy,3,2,1978-06-01
1,0,Texas1604,2,1,45,Ingram,15,3,1980-01-01
1,1716,thebudman743,2,1,45,Conroe,2,3,1952-02-28
1,0,theguitarman240,2,1,45,Denton,2,3,1986-06-05
1,0,theUnknownLegend,2,1,45,Austin,15,3,1976-06-10
1,1311,thor782,2,1,45,Schertz,6,2,1950-01-01
1,0,tisha1,1,1,45,Lancaster,23,1,1979-08-08
1,0,tjn2,2,1,45,Spring,25,2,1948-04-08
1,0,tricanyon42,2,1,45,San Angelo,12,2,1970-11-06
1,1311,trip82,2,1,45,Houston,6,3,1980-04-10
1,0,txblueeyes,2,1,45,Waxahachie,4,2,1966-10-17
1,0,txspanther,2,1,45,San Antonio,2,2,1974-01-10
1,979,user457,2,1,45,Lewisville,23,2,1982-05-12
1,0,vanilla1054,2,1,45,Fort Worth,6,2,1974-01-02
1,0,versacimariachi,2,1,45,Dallas,23,3,1983-04-20
1,0,vitus_dance,2,1,45,Houston,6,3,1989-01-25
1,0,wahallaman1,2,1,45,Coleman,2,3,1964-04-16
1,1311,wallace123,2,1,45,Sulphur Springs,12,2,1965-07-06
1,0,WarmFuzzyFeeling2,1,1,45,Richardson,2,1,1958-03-18
1,0,waxaroni,2,1,45,Sugar Land,2,3,1975-11-28
1,0,weirdal47,2,1,45,Fredericksburg,6,2,1970-03-18
1,0,wildchild8590,2,1,45,Burnet,10,3,1985-10-10
1,1685,wtxkoolaid,2,1,45,Canyon,6,2,1985-03-08
1,0,yo19,2,1,45,Mesquite,4,3,1989-03-03
1,0,07ultra1,2,1,46,Draper,10,2,1965-10-21
1,0,battal4life,2,1,46,Midvale,6,2,1980-07-08
1,0,calk21,2,1,46,Centerville,6,3,1974-04-09
1,1484,den56,2,1,46,Ogden,6,3,1956-10-19
1,0,dj_apos,2,1,46,Richfield,3,2,1971-08-17
1,1088,Henry19671,2,1,46,Provo,15,2,1967-07-21
1,1394,jimmyboy1234,2,1,46,Provo,6,3,1982-10-10
1,1716,joesomebody1989,2,1,46,Provo,6,3,1989-08-18
1,0,NastyGirlNeeded,2,1,46,Salt Lake City,6,2,1963-06-27
1,1484,outdoorkid,2,1,46,Layton,12,3,1988-01-14
0,0,parkave2,2,1,46,Salt Lake City,22,2,1963-06-04
1,0,patmcg27,2,1,46,Salt Lake City,3,3,1982-10-26
1,0,rjbean,2,1,46,Sandy,17,3,1969-07-07
1,0,sirgolfer,2,1,46,Salt Lake City,12,2,1966-05-25
1,1685,snowrider2008,2,1,46,Park City,12,2,1974-06-01
1,1088,superbad365,2,1,46,Riverton,22,2,1976-03-30
1,0,tallplaymate,2,1,46,Provo,6,2,1980-04-05
1,0,tylerdurden80,2,1,46,Salt Lake City,6,3,1980-10-29
1,0,uponder,2,1,46,Orem,15,2,1966-01-02
1,0,VincentGarrison,2,1,46,Saint George,1,2,1955-10-31
1,0,whip313,2,1,46,Sandy,6,2,1977-05-13
1,1394,wtfo2008,2,1,46,Orem,12,2,1981-10-11
1,0,woody1025,2,1,47,Barre,12,2,1966-02-26
1,0,hoyrad666,2,1,48,Frederiksted,1,2,1974-03-01
1,0,Goyathlay,2,1,49,Alexandria,3,3,1976-09-15
0,0,dibu_82,1,1,49,Keller,6,4,1978-01-01
1,0,Ruvid_O,2,1,49,Dulles,10,2,1972-04-25
1,0,sba8990,2,1,49,Alexandria,12,3,1983-01-02
1,0,05122008,2,1,49,Falls Church,12,2,1975-01-06
1,0,afguy1,2,1,49,Ashburn,25,2,1973-01-01
1,0,Ale_9_89,2,1,49,Fort Belvoir,10,2,1989-11-12
1,0,AllRoads,2,1,49,Fairfax,15,2,1972-04-25
1,0,anastasia69,1,1,49,Woodbridge,13,4,1984-05-06
1,0,andromeda2008,2,1,49,Dulles,10,2,1967-06-21
1,0,bigrick27,2,1,49,Woodbridge,13,2,1957-01-01
1,1685,bill400,2,1,49,Gloucester,3,2,1944-12-18
1,1685,bill4001,2,1,49,Gloucester,6,2,1948-12-18
1,0,blkdiver,2,1,49,Fredericksburg,6,2,1967-06-15
1,0,bobsmith14,2,1,49,Richmond,12,2,1975-11-11
1,1685,bradtyler,2,1,49,Fairfax,4,2,1976-07-07
1,0,bronski28,2,1,49,Chesapeake,12,3,1979-10-28
1,0,captain3201,2,1,49,Kilmarnock,6,3,1960-03-20
1,0,caramelkissess,1,1,49,Big Stone Gap,2,4,1970-02-18
1,739,cece2110,2,1,49,Midlothian,1,2,1947-05-28
1,0,Charles152,2,1,49,Herndon,4,3,1978-08-21
1,1685,ciresmth,2,1,49,Forest,12,2,1972-07-14
1,0,cmyne,2,1,49,Norfolk,15,2,1974-02-22
1,0,confederate10,2,1,49,Falls Church,6,3,1973-09-29
1,0,CunningFOX80,1,1,49,Alexandria,4,1,1980-08-06
1,0,dahill1125,2,1,49,Arlington,6,3,1987-11-25
1,0,dawnnc,1,1,49,Vienna,2,1,1980-06-20
1,0,devildog327,2,1,49,Fredericksburg,3,3,1959-12-27
1,1311,Doninvb,2,1,49,Virginia Beach,2,2,1963-01-20
1,0,downtownj,2,1,49,Arlington,26,2,1983-01-11
1,1311,Filley0811,2,1,49,Stafford,23,3,1984-02-03
1,0,frank453,2,1,49,Haymarket,12,2,1969-05-02
1,1311,fredflint1,2,1,49,Newport News,15,3,1973-04-10
1,0,funlookin4fun2,2,1,49,Chantilly,2,2,1959-10-05
1,0,gixxxer23,2,1,49,Richmond,15,2,1985-01-29
1,1761,ippolruc,2,1,49,Leesburg,12,2,1974-05-27
1,0,jade464,1,1,49,Virginia Beach,12,1,1982-04-15
1,1685,Jimzbenz082,2,1,49,Leesburg,6,2,1959-05-03
1,1761,JRod44,2,1,49,Reston,15,3,1983-01-06
1,0,just4kicks3,1,1,49,Virginia Beach,4,4,1972-11-07
1,0,just4us2008,2,1,49,Virginia Beach,3,2,1975-10-01
1,0,kimber88,1,1,49,Roanoke,3,4,1978-05-15
1,1685,Kinniton,2,1,49,Lynchburg,6,2,1987-09-30
1,0,lance59,2,1,49,Herndon,4,2,1951-05-23
1,0,lola54,1,1,49,Haymarket,12,1,1976-04-03
1,0,longtocum,2,1,49,Alexandria,25,2,1969-04-04
1,0,Marco81,2,1,49,Dulles,3,2,1981-01-20
1,0,Mark296,2,1,49,Chantilly,2,2,1974-05-22
1,0,MasterN,2,1,49,Arlington,20,2,1964-08-14
1,0,matuziano,2,1,49,Dulles,3,2,1974-11-28
1,1311,ncgirl1234,1,1,49,Williamsburg,15,1,1984-03-04
1,1761,nuada81,2,1,49,Mc Lean,3,2,1945-07-15
1,0,ny11,2,1,49,Chantilly,3,2,1975-03-06
1,1311,pammywantsu,1,1,49,Fairfax,25,1,1969-11-14
1,0,Poppalees,2,1,49,Goode,6,2,1950-10-10
1,1685,radcast2,2,1,49,Rustburg,2,3,1970-05-03
1,0,Ranger124,2,1,49,Centreville,12,2,1980-08-07
1,0,Rathium,2,1,49,Richmond,6,3,1986-05-31
1,1685,RunninWild2008,2,1,49,Woodbridge,6,2,1971-08-23
1,0,scratchpad,2,1,49,Chantilly,2,3,1975-09-09
1,1311,scuzyplumber,2,1,49,Bealeton,26,5,1970-06-06
1,1394,SecretRomantic,2,1,49,NOVA,3,2,1963-08-19
1,0,sexymom4mf,1,1,49,Hampton,3,6,1966-03-18
1,0,Skeleton80,2,1,49,Centreville,3,3,1980-11-06
1,0,sparky082008,2,1,49,Staunton,6,2,1971-04-22
1,1761,speer08,2,1,49,Arlington,15,2,1975-02-02
1,1311,sswo1,2,1,49,Midlothian,12,2,1969-05-05
1,1311,strangeone,2,1,49,Richmond,27,2,1978-12-11
1,532,superdog16,2,1,49,Richmond,3,2,1957-09-15
1,0,tank48,2,1,49,Manassas,3,2,1954-10-11
1,0,tplook31,2,1,49,centreville,4,2,1975-05-31
1,0,Tweetypie09,1,1,49,Virginia Beach,4,1,1978-08-31
1,0,ultrain69,2,1,49,South Boston,6,2,1961-11-29
1,0,vilotic,2,1,49,Tangier,6,2,1964-09-02
1,0,wheat0123,2,1,49,Herndon,25,2,1951-01-23
1,0,will912,2,1,49,Fredericksburg,15,2,1972-11-02
1,0,windandwaves,1,1,49,Hampton,6,1,1982-10-08
1,0,fingerspaz,2,1,50,Renton,3,2,1964-06-27
1,0,77jstyle,2,1,50,Kirkland,3,2,1969-02-01
1,1311,ATopNotch,2,1,50,Tacoma,12,2,1975-11-11
1,0,awv,2,1,50,Seattle,24,2,1977-03-23
1,0,BigBadTroll,2,1,50,Vancouver,6,2,1958-10-13
1,0,burmiklyn,2,1,50,Vancouver,6,2,1955-06-08
1,0,chula1,1,1,50,Mount Vernon,10,4,1987-12-28
1,0,cwspet,2,1,50,Kent,12,2,1972-05-17
1,1716,diverse08,2,1,50,Auburn,6,2,1950-06-14
1,1394,everlastingmoonie12,2,1,50,Kent,12,2,1963-08-07
1,0,extreme_sleddin_Sr5,2,1,50,Boise,15,2,1982-07-01
1,0,ExtremeSleddin,2,1,50,Lynnwood,15,2,1982-07-01
1,0,fpwr,2,1,50,Sequim,6,2,1968-12-30
1,1685,freee2lay,2,1,50,Port Angeles,6,2,1973-01-01
1,0,gladiator11,2,1,50,Boca Raton,1,2,1968-06-12
1,0,Goodman24,2,1,50,Bellevue,6,2,1949-09-20
1,0,gunthers28,2,1,50,Grand Coulee,6,3,1969-01-01
1,0,Hatm4u,2,1,50,Wenatchee,10,2,1970-02-01
1,0,hot4you069,2,1,50,Richland,2,2,1968-05-18
1,0,HottieBBW,1,1,50,Wallula,2,6,1983-01-11
1,0,justlookin108,2,1,50,Tenino,6,2,1976-09-01
1,0,Kellee619,1,1,50,Moxee,4,1,1974-08-03
1,1685,Licky08,2,1,50,Oak Harbor,6,2,1982-08-21
1,0,lobster-suit,1,1,50,Seattle,12,6,1978-02-03
1,0,LookingforOneFWB,1,1,50,Vancouver,4,1,1970-07-28
1,1685,loves2spy,2,1,50,Tacoma,2,2,1969-11-22
1,0,Maverick13032,2,1,50,Kent,15,2,1985-01-23
1,0,mingo66,2,1,50,Seattle,2,2,1943-10-26
1,0,mr_coffee53,2,1,50,Yelm,3,3,1953-12-23
1,0,mrs63,1,1,50,College Place,2,1,1982-02-02
1,1311,RGBSOB,2,1,50,Vancouver,17,2,1981-10-27
1,1716,ricky281153,2,1,50,Seattle,6,2,1955-06-10
1,1685,rj642008,1,1,50,quilicene,6,4,1961-08-02
1,0,samtonight,2,1,50,Seattle,3,2,1974-09-15
1,0,scatt50,2,1,50,Seattle,21,2,1957-04-05
1,1685,SEATAC2008,2,1,50,Tacoma,6,2,1984-08-16
1,0,sma08,1,1,50,Anacortes,3,4,1966-04-14
1,1685,spacetaz21,2,1,50,Seattle,2,3,1980-03-18
1,0,spider98,2,1,50,Richland,2,2,1968-03-14
1,0,stonebonz,2,1,50,Wenatchee,6,2,1966-12-15
1,0,superbriand2,2,1,50,Seattle,3,3,1971-03-03
1,0,torres98026,2,1,50,Edmonds,24,2,1982-09-25
1,0,TRUCKER19562008,2,1,50,Tacoma,6,2,1956-10-20
1,0,wandes2,2,1,50,Seattle,2,3,1983-08-18
1,0,WillysOverland,2,1,50,Hoquiam,6,3,1954-09-03
1,0,ZappBrannigan,2,1,50,Seattle,13,2,1970-05-06
1,1685,boatz1,2,1,51,Fairmont,6,2,1955-11-03
1,0,brooke.rupert,2,1,51,Beckley,3,2,1952-05-04
1,1685,dcba2,2,1,51,Clarksburg,2,2,1979-01-12
1,0,demok,2,1,51,Wheeling,4,3,1982-10-28
1,0,Er304,2,1,51,Parkersburg,2,2,1972-08-02
1,0,gguy8081,2,1,51,Bunker Hill,6,3,1980-02-02
1,0,giorgiok22,2,1,51,Hacker Valley,15,3,1976-12-26
1,1311,notmeanymore,2,1,51,Weston,6,2,1977-10-13
1,0,sherri826,1,1,51,Gerrardstown,4,1,1971-08-08
1,1484,wally141,2,1,51,Poca,3,2,1961-12-08
1,0,97lincoln,2,1,52,Appleton,6,2,1976-12-12
1,0,assa4,2,1,52,Necedah,3,3,1975-03-02
1,0,BIGBAMBOO4UBABY,2,1,52,Franklin,12,2,1975-07-10
1,0,CelloHero,2,1,52,Madison,2,2,1961-04-15
1,1484,doctormyeyes2,2,1,52,Middleton,12,2,1967-05-07
1,0,dumblonde88,1,1,52,Madison,1,4,1974-09-26
1,0,everready0872,2,1,52,Milwaukee,15,2,1972-08-02
1,0,furvious,2,1,52,Burnett,4,2,1979-12-20
1,0,gsecrets,2,1,52,Sheboygan,3,2,1973-11-04
1,0,impala11,2,1,52,delafield,2,2,1965-03-01
1,1311,jbcool1,2,1,52,New London,12,2,1974-06-06
1,0,JIM5588,2,1,52,Poynette,12,2,1943-06-02
1,0,kenith2008,2,1,52,Green Bay,23,2,1971-01-24
1,0,kevk77,2,1,52,Green Bay,2,3,1980-02-02
1,0,kipper5,2,1,52,Amery,2,2,1968-01-22
1,1685,neds24,2,1,52,Appleton,3,2,1976-12-12
1,1685,nunydamn,2,1,52,La Crosse,15,2,1975-02-22
